ID-COLABORAÇAO;QUESTAO;ALUNO;TIPO COLAB;MENSAGEM;ARQUIVO;DATA/HORA;Como saber a qual CHAT pertence  ATIVIDADE?;
50b810c8-dd43-4b8b-8ae5-2eea8bf3038f;9b5f1155-55b9-4664-b7e4-2f5719af2616;33;1;b e s;;23/04/2017 21:37;Atividade_05;
71a36cab-a889-4637-b932-8541ba7858f9;9b5f1155-55b9-4664-b7e4-2f5719af2616;33;1;B e D;;23/04/2017 21:37;Atividade_05;
91d94ca4-3124-4d81-a902-00cf57a9c6a6;9b5f1155-55b9-4664-b7e4-2f5719af2616;33;1;são as corretas;;23/04/2017 21:37;Atividade_05;
f081eb57-535d-4b30-9eac-65f47e36cc1e;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;gooooooooooooooooooooooo;;02/05/2017 18:53;Atividade_06;
99b12cad-13a3-4261-99b4-cd3921f65eea;f5a73e8d-db26-4c92-bde9-d9cada1e368c;48;1;opa;;02/05/2017 18:53;Atividade_06;
a3cd6e09-11b3-4fae-8fa5-a3fbbbaa209a;f5a73e8d-db26-4c92-bde9-d9cada1e368c;48;1;boa noite senhores;;02/05/2017 18:53;Atividade_06;
669263b3-f921-4e52-b459-157065afc52f;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;Boa noite meninas;;02/05/2017 18:54;Atividade_06;
f005ee30-d4c4-42d0-8054-515b0ddab5a8;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;qual é o assunto dessa atividade?;;02/05/2017 18:54;Atividade_06;
f944a8c5-1c14-4e6b-a346-be68887663ac;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;vcs iniciaram o pra dia 03?;;02/05/2017 18:55;Atividade_06;
5898534a-843b-4587-8170-929a89697304;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;os dois são para o dia 3;;02/05/2017 18:55;Atividade_06;
fe22595c-8c52-44ae-9918-f440f7a4456b;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;e nao era?;;02/05/2017 18:55;Atividade_06;
951d081b-1db3-4a80-970c-a1209eb65d22;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;"se for, é ""Estimativa de uma Média Populacional""";;02/05/2017 18:55;Atividade_06;
0472f236-8f37-455c-a3b4-9bb2be9ee729;f5a73e8d-db26-4c92-bde9-d9cada1e368c;48;1;nao;;02/05/2017 18:56;Atividade_06;
64274184-c6f5-4787-8e84-4ba583e504ee;f5a73e8d-db26-4c92-bde9-d9cada1e368c;48;1;era pro dia 8;;02/05/2017 18:56;Atividade_06;
09297b0d-bfee-4772-95a3-54dffa720a43;f5a73e8d-db26-4c92-bde9-d9cada1e368c;48;1;e uma pro dia 3;;02/05/2017 18:56;Atividade_06;
c8e0efc7-339b-4d9b-a03b-e2e682d9f843;f5a73e8d-db26-4c92-bde9-d9cada1e368c;48;1;duas *;;02/05/2017 18:56;Atividade_06;
9abef9f4-2d4b-4455-93ba-3fcd9a100f86;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;Atividade 05 - A5B;;02/05/2017 18:56;Atividade_06;
df08af75-7d20-4255-ba48-e9ba3505115b;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;Data de entrega: 03/05/17;;02/05/2017 18:56;Atividade_06;
e6d3307b-9df1-4954-b488-1fc593482549;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;Conteudos: Estimativa de uma Média Populacional;;02/05/2017 18:57;Atividade_06;
b0dc5092-69ab-4832-8dc6-9bbe20c73e30;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;é aquela de p circunflexo e q circunflexo;;02/05/2017 18:57;Atividade_06;
98326653-7cd3-4e49-ab12-5e0365ddb32f;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;Isso mesmo;;02/05/2017 18:57;Atividade_06;
748ca3a8-5b55-43f1-8189-cd0362be0afa;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;tem que achar os valores de E nao?;;02/05/2017 18:57;Atividade_06;
42212ce7-87a0-4a0f-9b26-0a6065e35300;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;E=alpha/2.x/sqrt(n);;02/05/2017 18:58;Atividade_06;
7072fb16-2bc8-4807-ac43-30553e2763a0;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;é esse ne?;;02/05/2017 18:58;Atividade_06;
835ea08b-56fb-4318-8c73-88e141cd905c;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;E=Z*sqrt(p*q/n);;02/05/2017 18:59;Atividade_06;
4ec1f18b-7ca4-4b77-b242-d046d12cf631;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;achei;;02/05/2017 18:59;Atividade_06;
bbf2cabc-1f27-428a-a309-3c95d7aceee7;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;muito obrigado colega rodrigues;;02/05/2017 19:00;Atividade_06;
b168f078-f81b-4d93-b7bf-7b1f276d911b;f5a73e8d-db26-4c92-bde9-d9cada1e368c;48;1;mas ela é infinita ? nao ne;;02/05/2017 19:00;Atividade_06;
8bcc644c-ad51-4fc6-9dd4-5c321148e249;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;infinita;;02/05/2017 19:00;Atividade_06;
8f514b40-5657-47b8-8893-c285257fa132;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;"sempre que tiver a palavra ""amostra"" é inifinita";;02/05/2017 19:01;Atividade_06;
5395163a-c3bb-44cc-b75e-c894ebab837b;f5a73e8d-db26-4c92-bde9-d9cada1e368c;48;1;amostra simples de 100 peças;;02/05/2017 19:01;Atividade_06;
3ce375b0-b86e-4a65-9adc-e8248aa4b14e;f5a73e8d-db26-4c92-bde9-d9cada1e368c;48;1;entendi;;02/05/2017 19:01;Atividade_06;
a01c454f-a49e-4a0d-9b43-8533f8166bfa;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;se fosse finta ele pegaria o numero total de peças da produção;;02/05/2017 19:01;Atividade_06;
2d97ba0f-859e-415c-b795-bd37e63d5fbc;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;d tá certa;;02/05/2017 19:01;Atividade_06;
90f507cd-8e39-4608-b247-fb5b7093df9b;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;"b e ""c""";;02/05/2017 19:02;Atividade_06;
14b7a6c0-872d-4a0a-ae76-40187aed5be3;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;d, na verdade;;02/05/2017 19:02;Atividade_06;
0feb6764-0900-4382-aee3-77a3b4c4f3b3;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;mal;;02/05/2017 19:02;Atividade_06;
170603e0-319e-4541-8b73-a60524ca7b3b;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;"b e ""d""";;02/05/2017 19:03;Atividade_06;
84bc4caf-5630-4d6a-81e5-469f465d975a;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;p= 0,33 e q 0,77?;;02/05/2017 19:03;Atividade_06;
cdc4f04c-814c-4139-b60f-d520f3dcae06;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;P = 0,61 e 0,79;;02/05/2017 19:04;Atividade_06;
79baf5e9-81e8-4d24-9dc2-ac5a0c071ead;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;ou ao contrario...;;02/05/2017 19:05;Atividade_06;
cc72af35-5cd6-4a54-b277-bf514e691cbe;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;oO;;02/05/2017 19:05;Atividade_06;
06b90d56-5110-4a8c-aa92-342a257396b9;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;p = 0,3 e q = 0,7 nao?!;;02/05/2017 19:05;Atividade_06;
26ece0fa-b5e9-4236-b91d-af1b941221f0;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;"a ""e"" também está certa pelo que estou vendo aqui";;02/05/2017 19:05;Atividade_06;
897c9d16-bebf-418e-8a9f-d2bdbf2a98bf;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;meu E deu 0.098;;02/05/2017 19:05;Atividade_06;
82c85a48-d803-4f9f-8659-b281f54cf455;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;e o de vcs?;;02/05/2017 19:05;Atividade_06;
6f9fefde-0abc-4bd2-8e58-e8045862bff9;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;na hora de achar o erro deu 0.089;;02/05/2017 19:05;Atividade_06;
5572b84e-cc21-4701-b022-22a059daec19;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;aaah, foi mal;;02/05/2017 19:06;Atividade_06;
160c3f43-1967-4a1f-9fee-363baf9ee143;f5a73e8d-db26-4c92-bde9-d9cada1e368c;48;1;0,08981;;02/05/2017 19:06;Atividade_06;
c31a7feb-c7e9-46a4-97f2-f64581786c48;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;arrendondando da pra dizer que E = 0,09;;02/05/2017 19:06;Atividade_06;
afff87ce-4602-4429-8386-6368cf2ee419;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;pensei que ele tava falando do P;;02/05/2017 19:06;Atividade_06;
99fd7e19-e916-4241-a7df-854769213fc8;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;meu erro deu diferent;;02/05/2017 19:06;Atividade_06;
081f797b-8378-4c31-a3bc-2aec1ed1d369;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;mas na hora de fazer o intervalo de confiança p-E< P < p+E;;02/05/2017 19:06;Atividade_06;
37d61cfe-f0c7-4c0c-bf44-4a5772fac190;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;daí faz P=^p + ou - E;;02/05/2017 19:07;Atividade_06;
2a4da8a0-7d15-4518-bc03-ac03cb40a7d9;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;o,3 - 0,09 < P < 0,3 + 0,09;;02/05/2017 19:07;Atividade_06;
4cfbabac-b74f-4589-b5da-42675fe9d7ab;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;0,21 < P < 0,39;;02/05/2017 19:07;Atividade_06;
d574d3a8-7921-450e-89df-207daf5375a9;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;agora deu cert;;02/05/2017 19:07;Atividade_06;
6442a029-1072-49a7-97b2-149bef35e3a4;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;coloquei 0,7 como p^;;02/05/2017 19:07;Atividade_06;
1d4d6670-2a03-452c-b731-69e4daa1e4ec;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;hmmmm;;02/05/2017 19:08;Atividade_06;
4327da66-4e93-469d-a4af-376564c49f19;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;verdade;;02/05/2017 19:08;Atividade_06;
0c0e66d0-8505-4de0-b202-20b957be771e;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;isso;;02/05/2017 19:08;Atividade_06;
cdfcc5cb-e53b-4f3c-a3c6-c04a6badd6ec;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;0,3 e 0,7;;02/05/2017 19:08;Atividade_06;
4bfef9da-54c7-47b0-88a4-9ee57bef1da9;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;tá certo, boa mano;;02/05/2017 19:08;Atividade_06;
38c7a9a9-6c55-4d91-82d6-f8e904af3de6;f5a73e8d-db26-4c92-bde9-d9cada1e368c;48;1;o meu deu 0,22 < < 0,38;;02/05/2017 19:08;Atividade_06;
84d4d060-148b-4ac4-9b6b-f987fd5b66ae;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;maals;;02/05/2017 19:08;Atividade_06;
9a812f0b-9346-4268-a581-7313c8a7dc55;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;eu havia colocado 0,33 e 0,77;;02/05/2017 19:08;Atividade_06;
b2f9c293-bb2c-490b-b365-eb0cd927ba7a;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;que abisurdo;;02/05/2017 19:08;Atividade_06;
59661dbb-6b90-45b4-b747-596923f3871c;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;mas cara, o professor nao disse que tanto faz qual é o P e qual é o Q;;02/05/2017 19:08;Atividade_06;
a1f2c2b0-af7f-423e-b98e-ec4a47a37a56;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;?;;02/05/2017 19:08;Atividade_06;
a45338fd-c936-405a-82f5-ade1c8cfe525;f5a73e8d-db26-4c92-bde9-d9cada1e368c;48;1;a D e A entao ?;;02/05/2017 19:08;Atividade_06;
4e80d68a-37ee-4635-af76-58d883c1a8f6;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;mas no caso ele quer ver as peças defeituosas mesmo;;02/05/2017 19:09;Atividade_06;
52507e08-0651-41a7-b70a-e40257139b18;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;"Ah... faz sentido, ai usaria as peças defeituosas como ""p"" ne?!";;02/05/2017 19:09;Atividade_06;
daef6b27-5109-4953-aa49-bbe9f02fbcce;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;isso;;02/05/2017 19:09;Atividade_06;
f8ddcab2-1216-46cd-9947-c076f557935a;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;ps: eu nao sei/nao lembro o que é proporção amostral;;02/05/2017 19:10;Atividade_06;
991715b2-6a00-4cda-936d-2f98265eea00;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;que nem tu fez;;02/05/2017 19:10;Atividade_06;
ecca0c6f-5f72-4efd-a4f6-2fe9647c7336;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;30% nao seria o valor de p?;;02/05/2017 19:10;Atividade_06;
4f1494cc-3d70-455c-901b-fe03857fb2a3;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;entao nao sei como calcula isso;;02/05/2017 19:10;Atividade_06;
91c67424-cf3c-4bd3-856c-ef027ddf4ae2;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;gg;;02/05/2017 19:10;Atividade_06;
e142c91a-a9f9-483d-9aed-016ec343580a;f5a73e8d-db26-4c92-bde9-d9cada1e368c;48;1;aaaaaaa entendi;;02/05/2017 19:10;Atividade_06;
a9647862-decf-4621-ae31-ffb42eea9dda;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;por que ele pede as peça defetuosas;;02/05/2017 19:10;Atividade_06;
234887ca-f2ec-472d-8bbe-ead8711f0d12;f5a73e8d-db26-4c92-bde9-d9cada1e368c;48;1;sim nao tinha notado isso;;02/05/2017 19:11;Atividade_06;
d7d7a190-3d91-437f-930d-8e42cd022b17;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;e 0,3 é as peças defeituosas;;02/05/2017 19:11;Atividade_06;
72520d82-d084-41eb-a698-eeceb3b1c82d;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;o problema pede relacionado aos defeitos mesmo;;02/05/2017 19:11;Atividade_06;
918c3827-9dac-4047-9bda-52e38590b10d;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;buena;;02/05/2017 19:11;Atividade_06;
25feaf01-fb36-4d02-909b-b5b8743acf90;f5a73e8d-db26-4c92-bde9-d9cada1e368c;48;1;sim entao seria P ne ?;;02/05/2017 19:11;Atividade_06;
0cc16827-9a20-4ecd-8e06-5a999c7ea96e;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;"a e ""d"" então?";;02/05/2017 19:12;Atividade_06;
ea7bf44b-ac71-4c4c-b190-387971ce62d5;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;Eu achoooo que sim;;02/05/2017 19:12;Atividade_06;
23b5ee21-be75-4f6b-8ccb-e0eb337e36d8;f5a73e8d-db26-4c92-bde9-d9cada1e368c;48;1;eu tambem;;02/05/2017 19:12;Atividade_06;
4b5f5d92-25f5-445b-813d-fc6b30309fa4;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;seria ^p;;02/05/2017 19:12;Atividade_06;
79b494f4-70f3-4ee1-8d66-60eb0250f728;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;a letra E esta errada?;;02/05/2017 19:12;Atividade_06;
a46b63c4-4837-4ee5-8a53-c5721461a95a;f5a73e8d-db26-4c92-bde9-d9cada1e368c;48;1;tambem nao sei calcular isso;;02/05/2017 19:12;Atividade_06;
971fa11a-276c-4942-966e-40776f80be38;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;sim;;02/05/2017 19:12;Atividade_06;
6ae70ff9-b89c-44d3-aac3-b4e0ff38deba;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;a e d;;02/05/2017 19:12;Atividade_06;
becd7990-0e72-4748-a8d6-7db7fbbcea56;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;ah ta;;02/05/2017 19:13;Atividade_06;
fc0cc250-da52-47f1-b6e6-0576d9f5198e;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;proporção amostral = ^p;;02/05/2017 19:13;Atividade_06;
e9c34b3f-cd1f-4dfb-8884-2e406472e94b;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;HAUSEHFUEASHFUEAH;;02/05/2017 19:13;Atividade_06;
fdacc69c-0815-486f-8eea-7ea796421a98;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;0,3 no caso;;02/05/2017 19:13;Atividade_06;
7185dc81-edf3-41d6-bc02-c85bde8a6ec8;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;a letra E pra mim seria no caso se as peças não defeituosas;;02/05/2017 19:13;Atividade_06;
2415889d-f352-4b82-8fc7-c1532f25950a;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;saquei saquei;;02/05/2017 19:13;Atividade_06;
b08ba6cd-c5b4-418a-a697-4721c068b66b;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;isso;;02/05/2017 19:13;Atividade_06;
c89c654e-11db-452a-bbb5-50f31b69fd79;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;p^ != P;;02/05/2017 19:13;Atividade_06;
a4c64c40-24d2-482b-8aae-bd37dbb9772c;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;proporção amostral  = numero de sucessos / tamanho da amostra;;02/05/2017 19:14;Atividade_06;
3b4bb4ab-4915-41d6-a0dc-af93d45adb14;f5a73e8d-db26-4c92-bde9-d9cada1e368c;48;1;aaaaa show de bola;;02/05/2017 19:14;Atividade_06;
584923e3-6b68-4675-b35e-c09c7b1f33e6;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;proporção amostral = 30/100;;02/05/2017 19:14;Atividade_06;
a03caa56-92b7-4239-a9e1-0e91f3245593;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;eu acho que eh isso piazada;;02/05/2017 19:14;Atividade_06;
ce10ab64-9470-40b3-a732-54cc41d1af63;f5a73e8d-db26-4c92-bde9-d9cada1e368c;48;1;vou confirmar aqui;;02/05/2017 19:14;Atividade_06;
cd087697-62e1-4c2a-a24e-aeedcccda8a9;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;P = p^ +/- E;;02/05/2017 19:14;Atividade_06;
08097d49-e8b6-4d11-9267-4d12bd13e016;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;se tive tudo errado culpa o papa;;02/05/2017 19:14;Atividade_06;
04cd3c45-d315-4a95-82fb-04c073a1fbb2;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;nao precisa necessariamente;;02/05/2017 19:14;Atividade_06;
d6b775bb-92f5-4f76-b76d-ba095d86fbcb;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;ser um sucesso positvo;;02/05/2017 19:14;Atividade_06;
98207603-367f-4f4e-9607-e82368878bb5;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;pode ser sucesso negativo;;02/05/2017 19:14;Atividade_06;
36b4f8c9-3973-453c-a880-47ef8d68851b;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;yes;;02/05/2017 19:14;Atividade_06;
0fd388dc-8eae-4b91-b76c-57d61b222325;f5a73e8d-db26-4c92-bde9-d9cada1e368c;48;1;"apenas o ""sucesso"" que é pedido";;02/05/2017 19:15;Atividade_06;
deba5672-4f29-4006-8a1d-72182e93c536;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;pode ser um sucesso fracassado como esse kk;;02/05/2017 19:15;Atividade_06;
cda516dd-ded2-4c59-8491-32cf84fddd4b;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;A e D concordam?;;02/05/2017 19:15;Atividade_06;
15817f24-41c5-434a-8750-22ff6aad2d7b;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;vamo dalee;;02/05/2017 19:15;Atividade_06;
b661e08d-0093-4846-9460-422737c3236f;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;sim, ja confirmei ali;;02/05/2017 19:15;Atividade_06;
7dda723d-e0ab-477c-99eb-6e7d493ece98;f5a73e8d-db26-4c92-bde9-d9cada1e368c;47;1;votem;;02/05/2017 19:15;Atividade_06;
7354458a-29af-46a1-80d0-a338782f4e1a;f5a73e8d-db26-4c92-bde9-d9cada1e368c;50;1;concordo plenamente;;02/05/2017 19:15;Atividade_06;
6dc7b026-de27-40e8-a0ca-249695085f07;f5a73e8d-db26-4c92-bde9-d9cada1e368c;48;1;concordei ja;;02/05/2017 19:15;Atividade_06;
3e430d6f-8b6e-413f-85f3-bfa92ad0589f;f5a73e8d-db26-4c92-bde9-d9cada1e368c;56;1;vamo que computação ta o bicho;;02/05/2017 19:15;Atividade_06;
0edbc03a-1aa9-4caa-96a7-1af3c603349d;b2aaafbc-189e-43a2-9858-a912c14c7620;47;1;bolsonaro 2018;;02/05/2017 19:15;Atividade_06;
91f5c145-a354-4231-8b49-9f321d9ff033;b2aaafbc-189e-43a2-9858-a912c14c7620;50;1;Boa time;;02/05/2017 19:15;Atividade_06;
ddfb446d-6d50-47f9-99dd-32f3c397fc18;b2aaafbc-189e-43a2-9858-a912c14c7620;48;1;booooa;;02/05/2017 19:16;Atividade_06;
428cce10-e496-4e31-b9f7-6968f66ead11;b2aaafbc-189e-43a2-9858-a912c14c7620;47;1;NÃO comparecimentos;;02/05/2017 19:16;Atividade_06;
fbf2f6db-9d09-4d47-b73e-6bcdd11f2313;b2aaafbc-189e-43a2-9858-a912c14c7620;47;1;negativo denovo;;02/05/2017 19:17;Atividade_06;
099dce68-240f-4325-b322-e5dbbb89b812;b2aaafbc-189e-43a2-9858-a912c14c7620;50;1;yes;;02/05/2017 19:17;Atividade_06;
f25a9acd-f6b3-4aab-bfb9-b78bd9553b63;b2aaafbc-189e-43a2-9858-a912c14c7620;47;1;p=0,46?;;02/05/2017 19:17;Atividade_06;
5e3c3a9b-8be9-4f38-90cf-fbd05617f116;b2aaafbc-189e-43a2-9858-a912c14c7620;47;1;0,47***;;02/05/2017 19:17;Atividade_06;
102ee695-a9a4-4bff-88f9-6a09a1988920;b2aaafbc-189e-43a2-9858-a912c14c7620;56;1;pessoas qual valor vcs copiaram do professora para grau de confiança de 90%;;02/05/2017 19:17;Atividade_06;
6a3adec9-0738-4541-aa11-8a4fa64b3537;b2aaafbc-189e-43a2-9858-a912c14c7620;56;1;1,645?;;02/05/2017 19:18;Atividade_06;
f12ac75e-85fe-4b20-be15-6927b53e569c;b2aaafbc-189e-43a2-9858-a912c14c7620;56;1;e sim, meu ^p ficou 0,47;;02/05/2017 19:18;Atividade_06;
5e48e23a-bf0d-4324-871a-5cab2298ca78;b2aaafbc-189e-43a2-9858-a912c14c7620;47;1;exato;;02/05/2017 19:18;Atividade_06;
b3d8e3b4-607c-44fd-8d90-3227ae0c83eb;b2aaafbc-189e-43a2-9858-a912c14c7620;56;1;E = 0,067?;;02/05/2017 19:19;Atividade_06;
d509485b-8816-491e-9ca6-98e3b40e64e8;b2aaafbc-189e-43a2-9858-a912c14c7620;47;1;letra a e e?;;02/05/2017 19:19;Atividade_06;
574d8f6a-93bb-4b89-b2e3-eb5f918daf44;b2aaafbc-189e-43a2-9858-a912c14c7620;47;1;o meu deu isso tambe;;02/05/2017 19:19;Atividade_06;
fcee5163-203b-4433-9c69-1e6193b58dec;b2aaafbc-189e-43a2-9858-a912c14c7620;47;1;0,067 ou 0,67?;;02/05/2017 19:20;Atividade_06;
7f237df0-f628-4d69-b81f-01807ba10e92;b2aaafbc-189e-43a2-9858-a912c14c7620;47;1;:/;;02/05/2017 19:20;Atividade_06;
1fecbfa7-8b91-4a5b-a444-6fbfe162d553;b2aaafbc-189e-43a2-9858-a912c14c7620;47;1;fquei na duvida;;02/05/2017 19:20;Atividade_06;
7e2a5d97-671e-423d-ad1c-abd1a8293b02;b2aaafbc-189e-43a2-9858-a912c14c7620;56;1;0,067 o meu;;02/05/2017 19:20;Atividade_06;
d644d0ed-a153-4159-aaf3-a10b905279a8;b2aaafbc-189e-43a2-9858-a912c14c7620;56;1;o-o;;02/05/2017 19:20;Atividade_06;
ccbfee49-6f2a-4913-9ced-504f6ec22121;b2aaafbc-189e-43a2-9858-a912c14c7620;48;1;pera;;02/05/2017 19:20;Atividade_06;
4bf7c09d-f367-462f-ba2e-3188cdd0daa9;b2aaafbc-189e-43a2-9858-a912c14c7620;47;1;blzaaaa;;02/05/2017 19:21;Atividade_06;
39f0d9a1-8c88-42e6-9289-cb86c81453aa;b2aaafbc-189e-43a2-9858-a912c14c7620;47;1;avuar;;02/05/2017 19:21;Atividade_06;
e9c2c69c-5721-4caa-bcc8-ecb1280a2388;b2aaafbc-189e-43a2-9858-a912c14c7620;47;1;é iss ai;;02/05/2017 19:21;Atividade_06;
4bb5ec1a-f671-468b-8da2-3bfaa2c06b24;b2aaafbc-189e-43a2-9858-a912c14c7620;47;1;letra A e E;;02/05/2017 19:21;Atividade_06;
687833d2-a444-43fb-8ad8-dc009ffbe734;b2aaafbc-189e-43a2-9858-a912c14c7620;50;1;E=0,0670;;02/05/2017 19:21;Atividade_06;
247b505e-2458-4bac-bf72-0a0205690651;b2aaafbc-189e-43a2-9858-a912c14c7620;48;1;0,067;;02/05/2017 19:21;Atividade_06;
6744bc66-e209-4637-8e59-0ce5aaa2b647;b2aaafbc-189e-43a2-9858-a912c14c7620;50;1;0,5337 e 0,3997;;02/05/2017 19:21;Atividade_06;
c8e7f039-fde5-4afb-9d26-4e107b675c91;b2aaafbc-189e-43a2-9858-a912c14c7620;56;1;q?;;02/05/2017 19:22;;
467b1a34-3538-40ee-8dff-22fb4ac2b123;b2aaafbc-189e-43a2-9858-a912c14c7620;47;1;nao precisa de intervalo;;02/05/2017 19:22;Atividade_06;
ad0f081c-089e-4af0-ba60-5cd20f500ef7;b2aaafbc-189e-43a2-9858-a912c14c7620;48;1;nao entendi nada ;;02/05/2017 19:22;Atividade_06;
608f7e25-4a1a-4267-938d-d27318973f86;b2aaafbc-189e-43a2-9858-a912c14c7620;47;1;ele colocou intervao;;02/05/2017 19:22;Atividade_06;
e0e76a82-7849-4ea9-b493-59e977ca1b51;b2aaafbc-189e-43a2-9858-a912c14c7620;56;1;rodrigues ta calculando coisa que nem precisa ja;;02/05/2017 19:22;Atividade_06;
af848252-216c-424e-8356-05336f7901bd;b2aaafbc-189e-43a2-9858-a912c14c7620;56;1;huasefhueafh;;02/05/2017 19:22;Atividade_06;
5a87f99b-ee3c-4d55-94d2-d2eec9c1d47b;b2aaafbc-189e-43a2-9858-a912c14c7620;50;1;A e E mesmo;;02/05/2017 19:22;Atividade_06;
